asn,filtering,confidence,source
25575,all,1,synthetic
212250,all,1,synthetic
201042,all,1,synthetic
44380,all,1,synthetic
198830,all,1,synthetic
137904,all,1,synthetic
197635,all,1,synthetic
394322,all,1,synthetic
205067,all,1,synthetic
399295,all,1,synthetic
138129,all,1,synthetic
35739,all,1,synthetic
4468,all,1,synthetic
15255,all,1,synthetic
61892,all,1,synthetic
141807,all,1,synthetic
47640,all,1,synthetic
42085,all,1,synthetic
268803,all,1,synthetic
132686,all,1,synthetic
53551,all,1,synthetic
35742,all,1,synthetic
42424,all,1,synthetic
207619,all,1,synthetic
149020,all,1,synthetic
46416,all,1,synthetic
38226,all,1,synthetic
212358,all,1,synthetic
395322,all,1,synthetic
272636,all,1,synthetic
53846,all,1,synthetic
22483,all,1,synthetic
37725,all,1,synthetic
47450,all,1,synthetic
30031,all,1,synthetic
44858,all,1,synthetic
22732,all,1,synthetic
10189,all,1,synthetic
48656,all,1,synthetic
272547,all,1,synthetic
272910,all,1,synthetic
199996,all,1,synthetic
60726,all,1,synthetic
6354,all,1,synthetic
56785,all,1,synthetic
328560,all,1,synthetic
197645,all,1,synthetic
47451,all,1,synthetic
40992,all,1,synthetic
46411,all,1,synthetic
22912,all,1,synthetic
44061,all,1,synthetic
62137,all,1,synthetic
136900,all,1,synthetic
6903,all,1,synthetic
198717,all,1,synthetic
20574,all,1,synthetic
33209,all,1,synthetic
50149,all,1,synthetic
63555,all,1,synthetic
139958,all,1,synthetic
5661,all,1,synthetic
137834,all,1,synthetic
211335,all,1,synthetic
37708,all,1,synthetic
267114,all,1,synthetic
59444,all,1,synthetic
57186,all,1,synthetic
271211,all,1,synthetic
212537,all,1,synthetic
198073,all,1,synthetic
139768,all,1,synthetic
270324,all,1,synthetic
197941,all,1,synthetic
268325,all,1,synthetic
399601,all,1,synthetic
268933,all,1,synthetic
263560,all,1,synthetic
42334,all,1,synthetic
131663,all,1,synthetic
204712,all,1,synthetic
328076,all,1,synthetic
212862,all,1,synthetic
268538,all,1,synthetic
134323,all,1,synthetic
399223,all,1,synthetic
263497,all,1,synthetic
394621,all,1,synthetic
264658,all,1,synthetic
54926,all,1,synthetic
36117,all,1,synthetic
328359,all,1,synthetic
198183,all,1,synthetic
397869,all,1,synthetic
398009,all,1,synthetic
138293,all,1,synthetic
49910,all,1,synthetic
267664,all,1,synthetic
210549,all,1,synthetic
19286,all,1,synthetic
395631,all,1,synthetic
211740,all,1,synthetic
136647,all,1,synthetic
12288,all,1,synthetic
19184,all,1,synthetic
198937,all,1,synthetic
22620,all,1,synthetic
270446,all,1,synthetic
199549,all,1,synthetic
138481,all,1,synthetic
15846,all,1,synthetic
39114,all,1,synthetic
263600,all,1,synthetic
26775,all,1,synthetic
142619,all,1,synthetic
136209,all,1,synthetic
397039,all,1,synthetic
51035,all,1,synthetic
52459,all,1,synthetic
64067,all,1,synthetic
45280,all,1,synthetic
269989,all,1,synthetic
132102,all,1,synthetic
212988,all,1,synthetic
36596,all,1,synthetic
50439,all,1,synthetic
398088,all,1,synthetic
23160,all,1,synthetic
200026,all,1,synthetic
208721,all,1,synthetic
17539,all,1,synthetic
24894,all,1,synthetic
22768,all,1,synthetic
213077,all,1,synthetic
43776,all,1,synthetic
57287,all,1,synthetic
952,all,1,synthetic
23377,all,1,synthetic
57503,all,1,synthetic
328066,all,1,synthetic
271264,all,1,synthetic
202601,all,1,synthetic
270385,all,1,synthetic
21675,all,1,synthetic
13078,all,1,synthetic
209342,all,1,synthetic
268423,all,1,synthetic
32987,all,1,synthetic
21828,all,1,synthetic
50285,all,1,synthetic
262709,all,1,synthetic
206047,all,1,synthetic
139578,all,1,synthetic
262183,all,1,synthetic
134995,all,1,synthetic
45641,all,1,synthetic
16792,all,1,synthetic
134980,all,1,synthetic
202433,all,1,synthetic
61859,all,1,synthetic
268321,all,1,synthetic
202735,all,1,synthetic
139040,all,1,synthetic
150671,all,1,synthetic
212186,all,1,synthetic
134845,all,1,synthetic
266532,all,1,synthetic
204620,all,1,synthetic
41902,all,1,synthetic
202680,all,1,synthetic
62504,all,1,synthetic
56483,all,1,synthetic
210153,all,1,synthetic
265480,all,1,synthetic
47681,all,1,synthetic
205564,all,1,synthetic
17233,all,1,synthetic
383,all,1,synthetic
41541,all,1,synthetic
32126,all,1,synthetic
266381,all,1,synthetic
28369,all,1,synthetic
51439,all,1,synthetic
40148,all,1,synthetic
33205,all,1,synthetic
51661,all,1,synthetic
26182,all,1,synthetic
37055,all,1,synthetic
24046,all,1,synthetic
40222,all,1,synthetic
205556,all,1,synthetic
268578,all,1,synthetic
400227,all,1,synthetic
142580,all,1,synthetic
207117,all,1,synthetic
197366,all,1,synthetic
30196,all,1,synthetic
209895,all,1,synthetic
396875,all,1,synthetic
46401,all,1,synthetic
25807,all,1,synthetic
62204,all,1,synthetic
3789,all,1,synthetic
394830,all,1,synthetic
46868,all,1,synthetic
49730,all,1,synthetic
264958,all,1,synthetic
394984,all,1,synthetic
399647,all,1,synthetic
209258,all,1,synthetic
37406,all,1,synthetic
271162,all,1,synthetic
61852,all,1,synthetic
18802,all,1,synthetic
12999,all,1,synthetic
135699,all,1,synthetic
46433,all,1,synthetic
40320,all,1,synthetic
400564,all,1,synthetic
328873,all,1,synthetic
147228,all,1,synthetic
199788,all,1,synthetic
141940,all,1,synthetic
31450,all,1,synthetic
63986,all,1,synthetic
329111,all,1,synthetic
46918,all,1,synthetic
142477,all,1,synthetic
205384,all,1,synthetic
20956,all,1,synthetic
196980,all,1,synthetic
400771,all,1,synthetic
24978,all,1,synthetic
46228,all,1,synthetic
27604,all,1,synthetic
45737,all,1,synthetic
61411,all,1,synthetic
54976,all,1,synthetic
44194,all,1,synthetic
55083,all,1,synthetic
63529,all,1,synthetic
27753,all,1,synthetic
13932,all,1,synthetic
52620,all,1,synthetic
2824,all,1,synthetic
50139,all,1,synthetic
56812,all,1,synthetic
24290,all,1,synthetic
15854,all,1,synthetic
57787,all,1,synthetic
212083,all,1,synthetic
58239,all,1,synthetic
202253,all,1,synthetic
36023,all,1,synthetic
17538,all,1,synthetic
269116,all,1,synthetic
9551,all,1,synthetic
150096,all,1,synthetic
61340,all,1,synthetic
139287,all,1,synthetic
149989,all,1,synthetic
264808,all,1,synthetic
43301,all,1,synthetic
43731,all,1,synthetic
38162,all,1,synthetic
272730,all,1,synthetic
397747,all,1,synthetic
199782,all,1,synthetic
149173,all,1,synthetic
26971,all,1,synthetic
21818,all,1,synthetic
135987,all,1,synthetic
400038,all,1,synthetic
39821,all,1,synthetic
210293,all,1,synthetic
35433,all,1,synthetic
21707,all,1,synthetic
263300,all,1,synthetic
394887,all,1,synthetic
329140,all,1,synthetic
149329,all,1,synthetic
43511,all,1,synthetic
36446,all,1,synthetic
28496,all,1,synthetic
23781,all,1,synthetic
25485,all,1,synthetic
64462,all,1,synthetic
265486,all,1,synthetic
131994,all,1,synthetic
271250,all,1,synthetic
203081,all,1,synthetic
21931,all,1,synthetic
34533,all,1,synthetic
17687,all,1,synthetic
272636,all,1,synthetic
208667,all,1,synthetic
53755,all,1,synthetic
207551,all,1,synthetic
133656,all,1,synthetic
42024,all,1,synthetic
139323,all,1,synthetic
210989,all,1,synthetic
271414,all,1,synthetic
48310,all,1,synthetic
18824,all,1,synthetic
204582,all,1,synthetic
269435,all,1,synthetic
131131,all,1,synthetic
48768,all,1,synthetic
201116,all,1,synthetic
6286,all,1,synthetic
12743,all,1,synthetic
41413,all,1,synthetic
133731,all,1,synthetic
396456,all,1,synthetic
43923,all,1,synthetic
17215,all,1,synthetic
200107,all,1,synthetic
268450,all,1,synthetic
63353,all,1,synthetic
393613,all,1,synthetic
198217,all,1,synthetic
49938,all,1,synthetic
57591,all,1,synthetic
39586,all,1,synthetic
328449,all,1,synthetic
141410,all,1,synthetic
58249,all,1,synthetic
132306,all,1,synthetic
17648,all,1,synthetic
136496,all,1,synthetic
34066,all,1,synthetic
264360,all,1,synthetic
203299,all,1,synthetic
395792,all,1,synthetic
59418,all,1,synthetic
202761,all,1,synthetic
47170,all,1,synthetic
13257,all,1,synthetic
393325,all,1,synthetic
136543,all,1,synthetic
328823,all,1,synthetic
49013,all,1,synthetic
197162,all,1,synthetic
271078,all,1,synthetic
137950,all,1,synthetic
48994,all,1,synthetic
22586,all,1,synthetic
47733,all,1,synthetic
273650,all,1,synthetic
62825,all,1,synthetic
53830,all,1,synthetic
7954,all,1,synthetic
45894,all,1,synthetic
32453,all,1,synthetic
39109,all,1,synthetic
38760,all,1,synthetic
24039,all,1,synthetic
150084,all,1,synthetic
396362,all,1,synthetic
269102,all,1,synthetic
8,all,1,synthetic
272102,all,1,synthetic
202448,all,1,synthetic
265481,all,1,synthetic
20794,all,1,synthetic
271864,all,1,synthetic
203612,all,1,synthetic
265122,all,1,synthetic
11781,all,1,synthetic
399502,all,1,synthetic
26172,all,1,synthetic
329129,all,1,synthetic
2210,all,1,synthetic
23777,all,1,synthetic
208774,all,1,synthetic
43500,all,1,synthetic
395279,all,1,synthetic
201817,all,1,synthetic
58287,all,1,synthetic
396694,all,1,synthetic
203365,all,1,synthetic
206632,all,1,synthetic
38029,all,1,synthetic
270029,all,1,synthetic
30084,all,1,synthetic
24744,all,1,synthetic
48090,all,1,synthetic
60403,all,1,synthetic
136959,all,1,synthetic
41358,all,1,synthetic
139785,all,1,synthetic
24717,all,1,synthetic
33381,all,1,synthetic
204257,all,1,synthetic
46516,all,1,synthetic
26007,all,1,synthetic
63768,all,1,synthetic
16710,all,1,synthetic
1754,all,1,synthetic
209128,all,1,synthetic
131895,all,1,synthetic
43914,all,1,synthetic
60524,all,1,synthetic
41407,all,1,synthetic
263947,all,1,synthetic
201889,all,1,synthetic
46246,all,1,synthetic
31187,all,1,synthetic
33138,all,1,synthetic
203457,all,1,synthetic
51326,all,1,synthetic
17913,all,1,synthetic
51122,all,1,synthetic
400064,all,1,synthetic
37328,all,1,synthetic
48527,all,1,synthetic
132066,all,1,synthetic
272076,all,1,synthetic
49176,all,1,synthetic
396536,all,1,synthetic
54190,all,1,synthetic
270712,all,1,synthetic
32602,all,1,synthetic
62866,all,1,synthetic
400437,all,1,synthetic
13892,all,1,synthetic
42561,all,1,synthetic
271398,all,1,synthetic
14218,all,1,synthetic
397492,all,1,synthetic
271975,all,1,synthetic
61143,all,1,synthetic
132931,all,1,synthetic
61172,all,1,synthetic
210150,all,1,synthetic
53990,all,1,synthetic
64076,all,1,synthetic
61694,all,1,synthetic
262750,all,1,synthetic
271033,all,1,synthetic
393806,all,1,synthetic
34885,all,1,synthetic
29788,all,1,synthetic
61358,all,1,synthetic
59935,all,1,synthetic
33001,all,1,synthetic
56248,all,1,synthetic
132484,all,1,synthetic
201225,all,1,synthetic
266861,all,1,synthetic
35073,all,1,synthetic
23200,all,1,synthetic
198539,all,1,synthetic
131386,all,1,synthetic
7478,all,1,synthetic
52292,all,1,synthetic
11719,all,1,synthetic
205948,all,1,synthetic
55909,all,1,synthetic
57074,all,1,synthetic
22260,all,1,synthetic
209963,all,1,synthetic
30815,all,1,synthetic
18756,all,1,synthetic
49803,all,1,synthetic
328654,all,1,synthetic
208492,all,1,synthetic
396956,all,1,synthetic
56993,all,1,synthetic
398802,all,1,synthetic
207488,all,1,synthetic
131651,all,1,synthetic
41245,all,1,synthetic
21026,all,1,synthetic
28810,all,1,synthetic
33190,all,1,synthetic
37578,all,1,synthetic
64308,all,1,synthetic
397932,all,1,synthetic
38465,all,1,synthetic
341,all,1,synthetic
26478,all,1,synthetic
328394,all,1,synthetic
21978,all,1,synthetic
202904,all,1,synthetic
32362,all,1,synthetic
19432,all,1,synthetic
1606,all,1,synthetic
133618,all,1,synthetic
46598,all,1,synthetic
13882,all,1,synthetic
211972,all,1,synthetic
201745,all,1,synthetic
398223,all,1,synthetic
328292,all,1,synthetic
134546,all,1,synthetic
50134,all,1,synthetic
7080,all,1,synthetic
264965,all,1,synthetic
53225,all,1,synthetic
46980,all,1,synthetic
52291,all,1,synthetic
146929,all,1,synthetic
4911,all,1,synthetic
16856,all,1,synthetic
397105,all,1,synthetic
270498,all,1,synthetic
55532,all,1,synthetic
21705,all,1,synthetic
197648,all,1,synthetic
48473,all,1,synthetic
14645,all,1,synthetic
212001,all,1,synthetic
205824,all,1,synthetic
62838,all,1,synthetic
269146,all,1,synthetic
20691,all,1,synthetic
271533,all,1,synthetic
149049,all,1,synthetic
41645,all,1,synthetic
31198,all,1,synthetic
17166,all,1,synthetic
51570,all,1,synthetic
137945,all,1,synthetic
270817,all,1,synthetic
150327,all,1,synthetic
26282,all,1,synthetic
149636,all,1,synthetic
208936,all,1,synthetic
15052,all,1,synthetic
196713,all,1,synthetic
263303,all,1,synthetic
45953,all,1,synthetic
135854,all,1,synthetic
18882,all,1,synthetic
147122,all,1,synthetic
1931,all,1,synthetic
266052,all,1,synthetic
33072,all,1,synthetic
265985,all,1,synthetic
54180,all,1,synthetic
60624,all,1,synthetic
55621,all,1,synthetic
18330,all,1,synthetic
398949,all,1,synthetic
199593,all,1,synthetic
24459,all,1,synthetic
20390,all,1,synthetic
56560,all,1,synthetic
131282,all,1,synthetic
54936,all,1,synthetic
27583,all,1,synthetic
328054,all,1,synthetic
203547,all,1,synthetic
37898,all,1,synthetic
36259,all,1,synthetic
26763,all,1,synthetic
62738,all,1,synthetic
141148,all,1,synthetic
266329,all,1,synthetic
17150,all,1,synthetic
6744,all,1,synthetic
59195,all,1,synthetic
203344,all,1,synthetic
61484,all,1,synthetic
13575,all,1,synthetic
394603,all,1,synthetic
45384,all,1,synthetic
18181,all,1,synthetic
21564,all,1,synthetic
39570,all,1,synthetic
63329,all,1,synthetic
45548,all,1,synthetic
211225,all,1,synthetic
24038,all,1,synthetic
62063,all,1,synthetic
138853,all,1,synthetic
263210,all,1,synthetic
7408,all,1,synthetic
7503,all,1,synthetic
13728,all,1,synthetic
136062,all,1,synthetic
133805,all,1,synthetic
397263,all,1,synthetic
266075,all,1,synthetic
35023,all,1,synthetic
327822,all,1,synthetic
49081,all,1,synthetic
23409,all,1,synthetic
394590,all,1,synthetic
271227,all,1,synthetic
38412,all,1,synthetic
203180,all,1,synthetic
34685,all,1,synthetic
31542,all,1,synthetic
268177,all,1,synthetic
139405,all,1,synthetic
63255,all,1,synthetic
37101,all,1,synthetic
135746,all,1,synthetic
206180,all,1,synthetic
266500,all,1,synthetic
263956,all,1,synthetic
262307,all,1,synthetic
41514,all,1,synthetic
23237,all,1,synthetic
266309,all,1,synthetic
133944,all,1,synthetic
35504,all,1,synthetic
4493,all,1,synthetic
263198,all,1,synthetic
57275,all,1,synthetic
22073,all,1,synthetic
395075,all,1,synthetic
210336,all,1,synthetic
208131,all,1,synthetic
48632,all,1,synthetic
59122,all,1,synthetic
207367,all,1,synthetic
135205,all,1,synthetic
47706,all,1,synthetic
328735,all,1,synthetic
397133,all,1,synthetic
201224,all,1,synthetic
34069,all,1,synthetic
206565,all,1,synthetic
396272,all,1,synthetic
133811,all,1,synthetic
39292,all,1,synthetic
207791,all,1,synthetic
268845,all,1,synthetic
16830,all,1,synthetic
51695,all,1,synthetic
42112,all,1,synthetic
42068,all,1,synthetic
16671,all,1,synthetic
133274,all,1,synthetic
262838,all,1,synthetic
211467,all,1,synthetic
58017,all,1,synthetic
197069,all,1,synthetic
34131,all,1,synthetic
16474,all,1,synthetic
35708,all,1,synthetic
212025,all,1,synthetic
202178,all,1,synthetic
56186,all,1,synthetic
51656,all,1,synthetic
266929,all,1,synthetic
43514,all,1,synthetic
59073,all,1,synthetic
16748,all,1,synthetic
135333,all,1,synthetic
11252,all,1,synthetic
36515,all,1,synthetic
50375,all,1,synthetic
20228,all,1,synthetic
54163,all,1,synthetic
201492,all,1,synthetic
139397,all,1,synthetic
343,all,1,synthetic
196982,all,1,synthetic
15553,all,1,synthetic
35274,all,1,synthetic
398894,all,1,synthetic
29435,all,1,synthetic
204352,all,1,synthetic
37639,all,1,synthetic
54637,all,1,synthetic
6752,all,1,synthetic
7455,all,1,synthetic
150317,all,1,synthetic
51502,all,1,synthetic
13710,all,1,synthetic
205365,all,1,synthetic
198978,all,1,synthetic
17868,all,1,synthetic
39083,all,1,synthetic
209981,all,1,synthetic
200459,all,1,synthetic
6712,all,1,synthetic
30424,all,1,synthetic
135764,all,1,synthetic
202978,all,1,synthetic
210740,all,1,synthetic
60401,all,1,synthetic
262454,all,1,synthetic
149706,all,1,synthetic
149669,all,1,synthetic
33515,all,1,synthetic
136317,all,1,synthetic
53931,all,1,synthetic
31324,all,1,synthetic
203623,all,1,synthetic
399727,all,1,synthetic
262405,all,1,synthetic
59604,all,1,synthetic
203160,all,1,synthetic
268558,all,1,synthetic
399170,all,1,synthetic
44102,all,1,synthetic
327753,all,1,synthetic
199060,all,1,synthetic
22727,all,1,synthetic
396689,all,1,synthetic
55667,all,1,synthetic
52670,all,1,synthetic
40088,all,1,synthetic
21363,all,1,synthetic
53213,all,1,synthetic
60593,all,1,synthetic
51703,all,1,synthetic
206449,all,1,synthetic
132984,all,1,synthetic
3455,all,1,synthetic
13682,all,1,synthetic
14057,all,1,synthetic
2680,all,1,synthetic
270307,all,1,synthetic
44566,all,1,synthetic
12093,all,1,synthetic
268831,all,1,synthetic
150608,all,1,synthetic
62974,all,1,synthetic
271022,all,1,synthetic
131737,all,1,synthetic
52404,all,1,synthetic
203270,all,1,synthetic
45781,all,1,synthetic
135466,all,1,synthetic
11294,all,1,synthetic
36150,all,1,synthetic
262624,all,1,synthetic
18684,all,1,synthetic
40109,all,1,synthetic
8274,all,1,synthetic
11316,all,1,synthetic
29044,all,1,synthetic
35840,all,1,synthetic
199906,all,1,synthetic
393512,all,1,synthetic
265857,all,1,synthetic
206749,all,1,synthetic
26470,all,1,synthetic
41583,all,1,synthetic
268406,all,1,synthetic
197315,all,1,synthetic
209322,all,1,synthetic
19858,all,1,synthetic
139397,all,1,synthetic
56954,all,1,synthetic
265122,all,1,synthetic
58107,all,1,synthetic
28750,all,1,synthetic
49513,all,1,synthetic
